423473.10	3931039.05
473705.49	3930750.23
473856.36	3981769.04
423912.22	3982059.42
444203.58	3963169.67
445981.43	3957305.42
450888.86	3949908.82
453734.36	3947460.95
456038.58	3945436.28
458690.56	3943910.44
466420.53	3936332.83
445028.25	3939106.97
448551.54	3942246.73
451449.22	3944641.87
452763.74	3946133.31
454426.29	3948290.02
454845.57	3949205.06
455538.09	3950117.74
